RuleID,RunID,StrategyID,AnchorMode,AnchorID,AnchorLabel,BodyBinIndex,BodyBin,BodyMin,BodyMax,GapBinIndex,GapBin,GapMin,GapMax,Penetrate,TriggerCount,FillCount,FillRate,TotalTrades,LongTrades,ShortTrades,WinTrades,LossTrades,FlatTrades,WinRate,RawNetPoints,NetPoints,NetProfitTWD,TotalReturnRate,GrossProfitNetPoints,GrossLossNetPoints,PFNet,AvgNetPoints,MaxDrawdownNetPoints,MaxDrawdownRate,TotalFeeTWD,TotalTaxTWD,TotalSlippageTWD
6452,G6452,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6453,G6453,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6454,G6454,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6455,G6455,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6456,G6456,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6457,G6457,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6458,G6458,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6459,G6459,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6460,G6460,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,26,251~260,251,260.0,34,101以上,101,,1,4,1,0.25,1,1,0,0,1,0,0.0,-33.0,-36.48,-1823.9999999999998,-0.007295999999999999,0.0,-36.48,0.0,-36.48,36.48,0.007295999999999999,36.0,38.0,100.0
6461,G6461,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,1,2~4,2,4.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6462,G6462,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,2,5~7,5,7.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6463,G6463,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,3,8~10,8,10.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6464,G6464,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6465,G6465,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6466,G6466,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6467,G6467,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6468,G6468,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6469,G6469,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6470,G6470,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6471,G6471,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6472,G6472,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6473,G6473,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6474,G6474,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6475,G6475,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6476,G6476,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6477,G6477,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6478,G6478,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6479,G6479,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6480,G6480,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6481,G6481,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6482,G6482,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6483,G6483,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6484,G6484,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,24,71~73,71,73.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6485,G6485,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,25,74~76,74,76.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6486,G6486,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6487,G6487,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6488,G6488,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6489,G6489,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6490,G6490,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6491,G6491,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6492,G6492,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6493,G6493,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6494,G6494,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,27,261~270,261,270.0,34,101以上,101,,1,2,0,0.0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6495,G6495,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,1,2~4,2,4.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6496,G6496,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,2,5~7,5,7.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6497,G6497,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,3,8~10,8,10.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6498,G6498,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6499,G6499,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6500,G6500,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6501,G6501,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6502,G6502,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6503,G6503,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6504,G6504,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6505,G6505,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6506,G6506,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6507,G6507,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6508,G6508,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6509,G6509,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6510,G6510,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6511,G6511,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6512,G6512,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6513,G6513,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6514,G6514,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6515,G6515,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6516,G6516,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6517,G6517,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6518,G6518,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,24,71~73,71,73.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6519,G6519,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,25,74~76,74,76.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6520,G6520,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6521,G6521,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6522,G6522,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6523,G6523,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6524,G6524,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6525,G6525,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6526,G6526,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6527,G6527,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6528,G6528,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,28,271~280,271,280.0,34,101以上,101,,1,2,0,0.0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6529,G6529,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,1,2~4,2,4.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6530,G6530,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,2,5~7,5,7.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6531,G6531,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,3,8~10,8,10.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6532,G6532,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6533,G6533,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6534,G6534,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6535,G6535,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6536,G6536,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6537,G6537,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6538,G6538,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6539,G6539,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6540,G6540,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6541,G6541,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6542,G6542,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6543,G6543,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6544,G6544,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6545,G6545,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6546,G6546,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6547,G6547,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6548,G6548,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6549,G6549,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6550,G6550,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
6551,G6551,A01_A08_BODY_GAP_BIN_ROD_P1,5,A05,O[1] 前開,29,281~290,281,290.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
