Layer,Threshold,ThresholdLabel,RuleID,RunID,AnchorID,BodyBin,GapBin,Date,EntryTime,ExitTime,Side,SideLabel,EntryPrice,ExitPrice,EffectiveEntry,EffectiveExit,RawPoints,NetPoints,NetProfitTWD,FeeTWD,TaxTWD,SlippageTWD,CumNetProfitTWD
大台全日 比例,0.5,勝率 > 50%,2929,G2929,A03,0.205%~0.250%,0.070%~0.080%,20240805,2024-08-05 23:15,2024-08-05 23:16,1,做多,20039.0,20036.0,20039.0,20034.0,-3.0,-6.15,-1230.0,70,160,400.0,378730.0
大台全日 比例,0.5,勝率 > 50%,10000,G10000,A08,0.355%~0.400%,0.055%~0.065%,20240806,2024-08-06 00:04,2024-08-06 00:05,1,做多,20104.0,20117.0,20104.0,20115.0,13.0,9.85,1970.0,70,160,400.0,380700.0
大台全日 比例,0.5,勝率 > 50%,1609,G1609,A02,0.305%~0.350%,0.160%~0.170%,20240806,2024-08-06 00:27,2024-08-06 00:28,1,做多,20329.0,20359.0,20329.0,20357.0,30.0,26.84,5368.0,70,162,400.0,386068.0
大台全日 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20240806,2024-08-06 00:27,2024-08-06 00:28,1,做多,20346.0,20359.0,20346.0,20357.0,13.0,9.84,1968.0,70,162,400.0,388036.0
大台全日 比例,0.5,勝率 > 50%,3037,G3037,A03,0.355%~0.400%,0.160%~0.170%,20240806,2024-08-06 09:06,2024-08-06 09:07,-1,做空,20513.0,20509.0,20513.0,20511.0,4.0,0.83,166.0,70,164,400.0,388202.0
大台全日 比例,0.5,勝率 > 50%,9934,G9934,A08,0.255%~0.300%,0.085%~0.095%,20240806,2024-08-06 09:31,2024-08-06 09:32,-1,做空,20240.0,20219.0,20240.0,20221.0,21.0,17.84,3568.0,70,162,400.0,391770.0
大台全日 比例,0.5,勝率 > 50%,10212,G10212,A08,0.655%~0.700%,0.175%~0.185%,20240806,2024-08-06 09:44,2024-08-06 09:45,1,做多,19738.0,19872.0,19738.0,19870.0,134.0,130.86,26172.0,70,158,400.0,417942.0
大台全日 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20240806,2024-08-06 09:46,2024-08-06 09:47,-1,做空,19818.0,19720.0,19818.0,19722.0,98.0,94.86,18972.0,70,158,400.0,436914.0
大台全日 比例,0.5,勝率 > 50%,10039,G10039,A08,0.405%~0.450%,0.130%~0.140%,20240806,2024-08-06 09:47,2024-08-06 09:48,-1,做空,19747.0,19800.0,19747.0,19802.0,-53.0,-56.14,-11228.0,70,158,400.0,425686.0
大台全日 比例,0.5,勝率 > 50%,2899,G2899,A03,0.155%~0.200%,0.130%~0.140%,20240806,2024-08-06 09:50,2024-08-06 09:51,1,做多,20049.0,20083.0,20049.0,20081.0,34.0,30.85,6170.0,70,160,400.0,431856.0
大台全日 比例,0.5,勝率 > 50%,10001,G10001,A08,0.355%~0.400%,0.070%~0.080%,20240806,2024-08-06 09:53,2024-08-06 09:54,-1,做空,19931.0,19930.0,19931.0,19932.0,1.0,-2.15,-430.0,70,160,400.0,431426.0
大台全日 比例,0.5,勝率 > 50%,5649,G5649,A05,0.105%~0.150%,0.070%~0.080%,20240806,2024-08-06 10:00,2024-08-06 10:01,-1,做空,20038.0,20153.0,20038.0,20155.0,-115.0,-118.155,-23631.0,70,161,400.0,407795.0
大台全日 比例,0.5,勝率 > 50%,8437,G8437,A07,0.105%~0.150%,0.070%~0.080%,20240806,2024-08-06 10:00,2024-08-06 10:01,-1,做空,20038.0,20153.0,20038.0,20155.0,-115.0,-118.155,-23631.0,70,161,400.0,384164.0
大台全日 比例,0.5,勝率 > 50%,9964,G9964,A08,0.305%~0.350%,0.025%~0.035%,20240806,2024-08-06 10:04,2024-08-06 10:05,-1,做空,20174.0,20092.0,20174.0,20094.0,82.0,78.845,15769.0,70,161,400.0,399933.0
大台全日 比例,0.5,勝率 > 50%,10001,G10001,A08,0.355%~0.400%,0.070%~0.080%,20240806,2024-08-06 10:05,2024-08-06 10:06,-1,做空,20108.0,20180.0,20108.0,20182.0,-72.0,-75.155,-15031.0,70,161,400.0,384902.0
大台全日 比例,0.5,勝率 > 50%,579,G0579,A01,0.855%~0.900%,0.010%~0.020%,20240806,2024-08-06 10:09,2024-08-06 10:10,-1,做空,19991.0,19981.0,19991.0,19983.0,10.0,6.85,1370.0,70,160,400.0,386272.0
大台全日 比例,0.5,勝率 > 50%,4761,G4761,A04,0.855%~0.900%,0.010%~0.020%,20240806,2024-08-06 10:09,2024-08-06 10:10,-1,做空,19991.0,19981.0,19991.0,19983.0,10.0,6.85,1370.0,70,160,400.0,387642.0
大台全日 比例,0.5,勝率 > 50%,7549,G7549,A06,0.855%~0.900%,0.010%~0.020%,20240806,2024-08-06 10:09,2024-08-06 10:10,-1,做空,19991.0,19981.0,19991.0,19983.0,10.0,6.85,1370.0,70,160,400.0,389012.0
大台全日 比例,0.5,勝率 > 50%,10352,G10352,A08,0.855%~0.900%,0.235%~0.245%,20240806,2024-08-06 10:09,2024-08-06 10:10,-1,做空,20037.0,19981.0,20037.0,19983.0,56.0,52.85,10570.0,70,160,400.0,399582.0
大台全日 比例,0.5,勝率 > 50%,1407,G1407,A02,0.000%~0.050%,0.190%~0.200%,20240806,2024-08-06 10:10,2024-08-06 10:11,-1,做空,20020.0,19983.0,20020.0,19985.0,37.0,33.85,6770.0,70,160,400.0,406352.0
大台全日 比例,0.5,勝率 > 50%,9763,G9763,A08,0.000%~0.050%,0.070%~0.080%,20240806,2024-08-06 10:10,2024-08-06 10:11,-1,做空,19995.0,19983.0,19995.0,19985.0,12.0,8.85,1770.0,70,160,400.0,408122.0
大台全日 比例,0.5,勝率 > 50%,9970,G9970,A08,0.305%~0.350%,0.115%~0.125%,20240806,2024-08-06 10:12,2024-08-06 10:13,-1,做空,19938.0,19889.0,19938.0,19891.0,49.0,45.85,9170.0,70,160,400.0,417292.0
大台全日 比例,0.5,勝率 > 50%,1402,G1402,A02,0.000%~0.050%,0.115%~0.125%,20240806,2024-08-06 10:34,2024-08-06 10:35,1,做多,20147.0,20142.0,20147.0,20140.0,-5.0,-8.16,-1632.0,70,162,400.0,415660.0
大台全日 比例,0.5,勝率 > 50%,10003,G10003,A08,0.355%~0.400%,0.100%~0.110%,20240806,2024-08-06 10:52,2024-08-06 10:53,-1,做空,20230.0,20214.0,20230.0,20216.0,16.0,12.84,2568.0,70,162,400.0,418228.0
大台全日 比例,0.5,勝率 > 50%,1609,G1609,A02,0.305%~0.350%,0.160%~0.170%,20240806,2024-08-06 10:54,2024-08-06 10:55,1,做多,20251.0,20237.0,20251.0,20235.0,-14.0,-17.16,-3432.0,70,162,400.0,414796.0
大台全日 比例,0.5,勝率 > 50%,2893,G2893,A03,0.155%~0.200%,0.040%~0.050%,20240806,2024-08-06 20:42,2024-08-06 20:43,1,做多,20128.0,20139.0,20128.0,20137.0,11.0,7.84,1568.0,70,162,400.0,416364.0
大台全日 比例,0.5,勝率 > 50%,1575,G1575,A02,0.255%~0.300%,0.160%~0.170%,20240807,2024-08-07 09:11,2024-08-07 09:12,-1,做空,20723.0,20691.0,20723.0,20693.0,32.0,28.82,5764.0,70,166,400.0,422128.0
大台全日 比例,0.5,勝率 > 50%,10035,G10035,A08,0.405%~0.450%,0.070%~0.080%,20240807,2024-08-07 10:01,2024-08-07 10:02,-1,做空,21087.0,21050.0,21087.0,21052.0,37.0,33.81,6762.0,70,168,400.0,428890.0
大台全日 比例,0.5,勝率 > 50%,3004,G3004,A03,0.305%~0.350%,0.175%~0.185%,20240808,2024-08-08 09:51,2024-08-08 09:52,-1,做空,20708.0,20704.0,20708.0,20706.0,4.0,0.82,164.0,70,166,400.0,429054.0
大台全日 比例,0.5,勝率 > 50%,9968,G9968,A08,0.305%~0.350%,0.085%~0.095%,20240808,2024-08-08 09:51,2024-08-08 09:52,-1,做空,20690.0,20704.0,20690.0,20706.0,-14.0,-17.18,-3436.0,70,166,400.0,425618.0
大台全日 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20240808,2024-08-08 21:48,2024-08-08 21:49,-1,做空,20929.0,20888.0,20929.0,20890.0,41.0,37.81,7562.0,70,168,400.0,433180.0
大台全日 比例,0.5,勝率 > 50%,5649,G5649,A05,0.105%~0.150%,0.070%~0.080%,20240814,2024-08-14 20:30,2024-08-14 20:31,1,做多,22140.0,22176.0,22140.0,22174.0,36.0,32.76,6552.0,70,178,400.0,439732.0
大台全日 比例,0.5,勝率 > 50%,8437,G8437,A07,0.105%~0.150%,0.070%~0.080%,20240814,2024-08-14 20:30,2024-08-14 20:31,1,做多,22140.0,22176.0,22140.0,22174.0,36.0,32.76,6552.0,70,178,400.0,446284.0
大台全日 比例,0.5,勝率 > 50%,10031,G10031,A08,0.405%~0.450%,0.010%~0.020%,20240829,2024-08-29 04:25,2024-08-29 04:26,-1,做空,22141.0,22167.0,22141.0,22169.0,-26.0,-29.24,-5848.0,70,178,400.0,440436.0
大台全日 比例,0.5,勝率 > 50%,307,G0307,A01,0.455%~0.500%,0.010%~0.020%,20240904,2024-09-04 22:03,2024-09-04 22:04,1,做多,21241.0,21250.0,21241.0,21248.0,9.0,5.8,1160.0,70,170,400.0,441596.0
大台全日 比例,0.5,勝率 > 50%,7277,G7277,A06,0.455%~0.500%,0.010%~0.020%,20240904,2024-09-04 22:03,2024-09-04 22:04,1,做多,21241.0,21250.0,21241.0,21248.0,9.0,5.8,1160.0,70,170,400.0,442756.0
大台全日 比例,0.5,勝率 > 50%,9763,G9763,A08,0.000%~0.050%,0.070%~0.080%,20240906,2024-09-06 23:02,2024-09-06 23:03,-1,做空,20954.0,20947.0,20954.0,20949.0,7.0,3.81,762.0,70,168,400.0,443518.0
大台全日 比例,0.5,勝率 > 50%,9999,G9999,A08,0.355%~0.400%,0.040%~0.050%,20241106,2024-11-06 10:39,2024-11-06 10:40,1,做多,23262.0,23273.0,23262.0,23271.0,11.0,7.72,1544.0,70,186,400.0,445062.0
大台全日 比例,0.5,勝率 > 50%,9929,G9929,A08,0.255%~0.300%,0.010%~0.020%,20241115,2024-11-15 09:15,2024-11-15 09:16,1,做多,22877.0,22877.0,22877.0,22875.0,0.0,-3.27,-654.0,70,184,400.0,444408.0
大台全日 比例,0.5,勝率 > 50%,1540,G1540,A02,0.205%~0.250%,0.145%~0.155%,20250113,2025-01-13 10:03,2025-01-13 10:04,1,做多,22575.0,22583.0,22575.0,22581.0,8.0,4.75,950.0,70,180,400.0,445358.0
大台全日 比例,0.5,勝率 > 50%,2966,G2966,A03,0.255%~0.300%,0.115%~0.125%,20250203,2025-02-03 09:40,2025-02-03 09:41,1,做多,22663.0,22658.0,22663.0,22656.0,-5.0,-8.26,-1652.0,70,182,400.0,443706.0
大台全日 比例,0.5,勝率 > 50%,9929,G9929,A08,0.255%~0.300%,0.010%~0.020%,20250304,2025-03-04 22:37,2025-03-04 22:38,1,做多,22606.0,22638.0,22606.0,22636.0,32.0,28.745,5749.0,70,181,400.0,449455.0
大台全日 比例,0.5,勝率 > 50%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20250311,2025-03-11 22:01,2025-03-11 22:02,1,做多,22108.0,22111.0,22108.0,22109.0,3.0,-0.23,-46.0,70,176,400.0,449409.0
大台全日 比例,0.5,勝率 > 50%,377,G0377,A01,0.555%~0.600%,0.040%~0.050%,20250403,2025-04-03 04:14,2025-04-03 04:15,1,做多,21550.0,21575.0,21550.0,21573.0,25.0,21.79,4358.0,70,172,400.0,453767.0
大台全日 比例,0.5,勝率 > 50%,7347,G7347,A06,0.555%~0.600%,0.040%~0.050%,20250403,2025-04-03 04:14,2025-04-03 04:15,1,做多,21550.0,21575.0,21550.0,21573.0,25.0,21.79,4358.0,70,172,400.0,458125.0
大台全日 比例,0.5,勝率 > 50%,308,G0308,A01,0.455%~0.500%,0.025%~0.035%,20250403,2025-04-03 04:20,2025-04-03 04:21,1,做多,21574.0,21612.0,21574.0,21610.0,38.0,34.79,6958.0,70,172,400.0,465083.0
大台全日 比例,0.5,勝率 > 50%,4490,G4490,A04,0.455%~0.500%,0.025%~0.035%,20250403,2025-04-03 04:20,2025-04-03 04:21,1,做多,21574.0,21612.0,21574.0,21610.0,38.0,34.79,6958.0,70,172,400.0,472041.0
大台全日 比例,0.5,勝率 > 50%,7278,G7278,A06,0.455%~0.500%,0.025%~0.035%,20250403,2025-04-03 04:20,2025-04-03 04:21,1,做多,21574.0,21612.0,21574.0,21610.0,38.0,34.79,6958.0,70,172,400.0,478999.0
大台全日 比例,0.5,勝率 > 50%,1825,G1825,A02,0.605%~0.650%,0.340%~0.350%,20250403,2025-04-03 04:32,2025-04-03 04:33,1,做多,21107.0,21127.0,21107.0,21125.0,20.0,16.805,3361.0,70,169,400.0,482360.0
大台全日 比例,0.5,勝率 > 50%,5950,G5950,A05,0.505%~0.550%,0.505%以上,20250407,2025-04-07 15:06,2025-04-07 15:07,-1,做空,17697.0,17666.0,17697.0,17668.0,31.0,27.94,5588.0,70,142,400.0,487948.0
大台全日 比例,0.5,勝率 > 50%,8738,G8738,A07,0.505%~0.550%,0.505%以上,20250407,2025-04-07 15:06,2025-04-07 15:07,-1,做空,17697.0,17666.0,17697.0,17668.0,31.0,27.94,5588.0,70,142,400.0,493536.0
大台全日 比例,0.5,勝率 > 50%,5649,G5649,A05,0.105%~0.150%,0.070%~0.080%,20250407,2025-04-07 15:12,2025-04-07 15:13,1,做多,17598.0,17618.0,17598.0,17616.0,20.0,16.95,3390.0,70,140,400.0,496926.0
大台全日 比例,0.5,勝率 > 50%,8437,G8437,A07,0.105%~0.150%,0.070%~0.080%,20250407,2025-04-07 15:12,2025-04-07 15:13,1,做多,17598.0,17618.0,17598.0,17616.0,20.0,16.95,3390.0,70,140,400.0,500316.0
大台全日 比例,0.5,勝率 > 50%,10421,G10421,A08,0.955%~1.000%,0.250%~0.260%,20250407,2025-04-07 15:14,2025-04-07 15:15,1,做多,17745.0,17789.0,17745.0,17787.0,44.0,40.94,8188.0,70,142,400.0,508504.0
大台全日 比例,0.5,勝率 > 50%,1607,G1607,A02,0.305%~0.350%,0.130%~0.140%,20250407,2025-04-07 15:26,2025-04-07 15:27,-1,做空,17820.0,17824.0,17820.0,17826.0,-4.0,-7.06,-1412.0,70,142,400.0,507092.0
大台全日 比例,0.5,勝率 > 50%,10035,G10035,A08,0.405%~0.450%,0.070%~0.080%,20250407,2025-04-07 16:03,2025-04-07 16:04,1,做多,17953.0,17988.0,17953.0,17986.0,35.0,31.93,6386.0,70,144,400.0,513478.0
大台全日 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20250407,2025-04-07 16:27,2025-04-07 16:28,-1,做空,17864.0,17869.0,17864.0,17871.0,-5.0,-8.06,-1612.0,70,142,400.0,511866.0
大台全日 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20250407,2025-04-07 21:33,2025-04-07 21:34,-1,做空,17888.0,17912.0,17888.0,17914.0,-24.0,-27.07,-5414.0,70,144,400.0,506452.0
大台全日 比例,0.5,勝率 > 50%,10000,G10000,A08,0.355%~0.400%,0.055%~0.065%,20250407,2025-04-07 21:47,2025-04-07 21:48,1,做多,17855.0,17896.0,17855.0,17894.0,41.0,37.935,7587.0,70,143,400.0,514039.0
大台全日 比例,0.5,勝率 > 50%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20250407,2025-04-07 21:48,2025-04-07 21:49,1,做多,17870.0,17905.0,17870.0,17903.0,35.0,31.935,6387.0,70,143,400.0,520426.0
大台全日 比例,0.5,勝率 > 50%,10003,G10003,A08,0.355%~0.400%,0.100%~0.110%,20250407,2025-04-07 22:01,2025-04-07 22:02,1,做多,18269.0,18185.0,18269.0,18183.0,-84.0,-87.08,-17416.0,70,146,400.0,503010.0
大台全日 比例,0.5,勝率 > 50%,10133,G10133,A08,0.555%~0.600%,0.010%~0.020%,20250407,2025-04-07 22:02,2025-04-07 22:03,-1,做空,18188.0,18136.0,18188.0,18138.0,52.0,48.92,9784.0,70,146,400.0,512794.0
大台全日 比例,0.5,勝率 > 50%,10660,G10660,A08,1.305%~1.350%,0.265%~0.275%,20250407,2025-04-07 22:12,2025-04-07 22:13,1,做多,18586.0,18722.0,18586.0,18720.0,136.0,132.905,26581.0,70,149,400.0,539375.0
大台全日 比例,0.5,勝率 > 50%,1859,G1859,A02,0.655%~0.700%,0.340%~0.350%,20250407,2025-04-07 22:24,2025-04-07 22:25,-1,做空,18554.0,18413.0,18554.0,18415.0,141.0,137.91,27582.0,70,148,400.0,566957.0
大台全日 比例,0.5,勝率 > 50%,5876,G5876,A05,0.405%~0.450%,0.415%~0.425%,20250407,2025-04-07 22:25,2025-04-07 22:26,-1,做空,18490.0,18518.0,18490.0,18520.0,-28.0,-31.09,-6218.0,70,148,400.0,560739.0
大台全日 比例,0.5,勝率 > 50%,8664,G8664,A07,0.405%~0.450%,0.415%~0.425%,20250407,2025-04-07 22:25,2025-04-07 22:26,-1,做空,18490.0,18518.0,18490.0,18520.0,-28.0,-31.09,-6218.0,70,148,400.0,554521.0
大台全日 比例,0.5,勝率 > 50%,1807,G1807,A02,0.605%~0.650%,0.070%~0.080%,20250407,2025-04-07 22:26,2025-04-07 22:27,1,做多,18504.0,18572.0,18504.0,18570.0,68.0,64.91,12982.0,70,148,400.0,567503.0
大台全日 比例,0.5,勝率 > 50%,3213,G3213,A03,0.605%~0.650%,0.250%~0.260%,20250407,2025-04-07 22:26,2025-04-07 22:27,1,做多,18472.0,18572.0,18472.0,18570.0,100.0,96.91,19382.0,70,148,400.0,586885.0
大台全日 比例,0.5,勝率 > 50%,10243,G10243,A08,0.705%~0.750%,0.130%~0.140%,20250407,2025-04-07 22:29,2025-04-07 22:30,-1,做空,18413.0,18359.0,18413.0,18361.0,54.0,50.915,10183.0,70,147,400.0,597068.0
大台全日 比例,0.5,勝率 > 50%,4693,G4693,A04,0.755%~0.800%,0.010%~0.020%,20250407,2025-04-07 22:35,2025-04-07 22:36,-1,做空,18405.0,18330.0,18405.0,18332.0,75.0,71.915,14383.0,70,147,400.0,611451.0
大台全日 比例,0.5,勝率 > 50%,10003,G10003,A08,0.355%~0.400%,0.100%~0.110%,20250407,2025-04-07 22:36,2025-04-07 22:37,-1,做空,18350.0,18296.0,18350.0,18298.0,54.0,50.92,10184.0,70,146,400.0,621635.0
大台全日 比例,0.5,勝率 > 50%,40,G0040,A01,0.055%~0.100%,0.085%~0.095%,20250407,2025-04-07 22:37,2025-04-07 22:38,-1,做空,18312.0,18211.0,18312.0,18213.0,101.0,97.92,19584.0,70,146,400.0,641219.0
大台全日 比例,0.5,勝率 > 50%,7010,G7010,A06,0.055%~0.100%,0.085%~0.095%,20250407,2025-04-07 22:37,2025-04-07 22:38,-1,做空,18312.0,18211.0,18312.0,18213.0,101.0,97.92,19584.0,70,146,400.0,660803.0
大台全日 比例,0.5,勝率 > 50%,1651,G1651,A02,0.355%~0.400%,0.280%~0.290%,20250407,2025-04-07 22:38,2025-04-07 22:39,-1,做空,18263.0,18222.0,18263.0,18224.0,41.0,37.92,7584.0,70,146,400.0,668387.0
大台全日 比例,0.5,勝率 > 50%,3044,G3044,A03,0.355%~0.400%,0.265%~0.275%,20250407,2025-04-07 22:38,2025-04-07 22:39,-1,做空,18260.0,18222.0,18260.0,18224.0,38.0,34.92,6984.0,70,146,400.0,675371.0
大台全日 比例,0.5,勝率 > 50%,3039,G3039,A03,0.355%~0.400%,0.190%~0.200%,20250407,2025-04-07 22:40,2025-04-07 22:41,-1,做空,18189.0,18221.0,18189.0,18223.0,-32.0,-35.08,-7016.0,70,146,400.0,668355.0
大台全日 比例,0.5,勝率 > 50%,1681,G1681,A02,0.405%~0.450%,0.220%~0.230%,20250407,2025-04-07 22:41,2025-04-07 22:42,1,做多,18181.0,18201.0,18181.0,18199.0,20.0,16.92,3384.0,70,146,400.0,671739.0
大台全日 比例,0.5,勝率 > 50%,3070,G3070,A03,0.405%~0.450%,0.145%~0.155%,20250407,2025-04-07 22:41,2025-04-07 22:42,1,做多,18193.0,18201.0,18193.0,18199.0,8.0,4.92,984.0,70,146,400.0,672723.0
大台全日 比例,0.5,勝率 > 50%,10103,G10103,A08,0.505%~0.550%,0.070%~0.080%,20250407,2025-04-07 22:43,2025-04-07 22:44,1,做多,18283.0,18378.0,18283.0,18376.0,95.0,91.915,18383.0,70,147,400.0,691106.0
大台全日 比例,0.5,勝率 > 50%,3075,G3075,A03,0.405%~0.450%,0.220%~0.230%,20250407,2025-04-07 22:44,2025-04-07 22:45,1,做多,18336.0,18423.0,18336.0,18421.0,87.0,83.915,16783.0,70,147,400.0,707889.0
大台全日 比例,0.5,勝率 > 50%,10039,G10039,A08,0.405%~0.450%,0.130%~0.140%,20250407,2025-04-07 22:44,2025-04-07 22:45,1,做多,18353.0,18423.0,18353.0,18421.0,70.0,66.915,13383.0,70,147,400.0,721272.0
大台全日 比例,0.5,勝率 > 50%,1545,G1545,A02,0.205%~0.250%,0.220%~0.230%,20250407,2025-04-07 22:45,2025-04-07 22:46,1,做多,18382.0,18442.0,18382.0,18440.0,60.0,56.91,11382.0,70,148,400.0,732654.0
大台全日 比例,0.5,勝率 > 50%,1681,G1681,A02,0.405%~0.450%,0.220%~0.230%,20250407,2025-04-07 22:55,2025-04-07 22:56,1,做多,18605.0,18597.0,18605.0,18595.0,-8.0,-11.09,-2218.0,70,148,400.0,730436.0
大台全日 比例,0.5,勝率 > 50%,1676,G1676,A02,0.405%~0.450%,0.145%~0.155%,20250407,2025-04-07 22:57,2025-04-07 22:58,-1,做空,18543.0,18522.0,18543.0,18524.0,21.0,17.91,3582.0,70,148,400.0,734018.0
大台全日 比例,0.5,勝率 > 50%,3075,G3075,A03,0.405%~0.450%,0.220%~0.230%,20250407,2025-04-07 22:57,2025-04-07 22:58,-1,做空,18558.0,18522.0,18558.0,18524.0,36.0,32.91,6582.0,70,148,400.0,740600.0
大台全日 比例,0.5,勝率 > 50%,1572,G1572,A02,0.255%~0.300%,0.115%~0.125%,20250407,2025-04-07 23:03,2025-04-07 23:04,1,做多,18687.0,18725.0,18687.0,18723.0,38.0,34.9,6980.0,70,150,400.0,747580.0
大台全日 比例,0.5,勝率 > 50%,2966,G2966,A03,0.255%~0.300%,0.115%~0.125%,20250407,2025-04-07 23:03,2025-04-07 23:04,1,做多,18688.0,18725.0,18688.0,18723.0,37.0,33.9,6780.0,70,150,400.0,754360.0
大台全日 比例,0.5,勝率 > 50%,9929,G9929,A08,0.255%~0.300%,0.010%~0.020%,20250407,2025-04-07 23:03,2025-04-07 23:04,1,做多,18707.0,18725.0,18707.0,18723.0,18.0,14.9,2980.0,70,150,400.0,757340.0
大台全日 比例,0.5,勝率 > 50%,10031,G10031,A08,0.405%~0.450%,0.010%~0.020%,20250407,2025-04-07 23:05,2025-04-07 23:06,-1,做空,18643.0,18551.0,18643.0,18553.0,92.0,88.905,17781.0,70,149,400.0,775121.0
大台全日 比例,0.5,勝率 > 50%,307,G0307,A01,0.455%~0.500%,0.010%~0.020%,20250407,2025-04-07 23:06,2025-04-07 23:07,-1,做空,18554.0,18497.0,18554.0,18499.0,57.0,53.91,10782.0,70,148,400.0,785903.0
大台全日 比例,0.5,勝率 > 50%,7277,G7277,A06,0.455%~0.500%,0.010%~0.020%,20250407,2025-04-07 23:06,2025-04-07 23:07,-1,做空,18554.0,18497.0,18554.0,18499.0,57.0,53.91,10782.0,70,148,400.0,796685.0
大台全日 比例,0.5,勝率 > 50%,10073,G10073,A08,0.455%~0.500%,0.130%~0.140%,20250407,2025-04-07 23:06,2025-04-07 23:07,-1,做空,18577.0,18497.0,18577.0,18499.0,80.0,76.91,15382.0,70,148,400.0,812067.0
大台全日 比例,0.5,勝率 > 50%,2935,G2935,A03,0.205%~0.250%,0.160%~0.170%,20250407,2025-04-07 23:07,2025-04-07 23:08,-1,做空,18528.0,18507.0,18528.0,18509.0,21.0,17.91,3582.0,70,148,400.0,815649.0
大台全日 比例,0.5,勝率 > 50%,9904,G9904,A08,0.205%~0.250%,0.145%~0.155%,20250407,2025-04-07 23:07,2025-04-07 23:08,-1,做空,18525.0,18507.0,18525.0,18509.0,18.0,14.91,2982.0,70,148,400.0,818631.0
大台全日 比例,0.5,勝率 > 50%,5649,G5649,A05,0.105%~0.150%,0.070%~0.080%,20250407,2025-04-07 23:09,2025-04-07 23:10,-1,做空,18507.0,18461.0,18507.0,18463.0,46.0,42.91,8582.0,70,148,400.0,827213.0
大台全日 比例,0.5,勝率 > 50%,8437,G8437,A07,0.105%~0.150%,0.070%~0.080%,20250407,2025-04-07 23:09,2025-04-07 23:10,-1,做空,18507.0,18461.0,18507.0,18463.0,46.0,42.91,8582.0,70,148,400.0,835795.0
大台全日 比例,0.5,勝率 > 50%,1568,G1568,A02,0.255%~0.300%,0.055%~0.065%,20250407,2025-04-07 23:20,2025-04-07 23:21,1,做多,18384.0,18432.0,18384.0,18430.0,48.0,44.91,8982.0,70,148,400.0,844777.0
大台全日 比例,0.5,勝率 > 50%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20250407,2025-04-07 23:21,2025-04-07 23:22,1,做多,18404.0,18354.0,18404.0,18352.0,-50.0,-53.085,-10617.0,70,147,400.0,834160.0
大台全日 比例,0.5,勝率 > 50%,1402,G1402,A02,0.000%~0.050%,0.115%~0.125%,20250407,2025-04-07 23:34,2025-04-07 23:35,-1,做空,18343.0,18337.0,18343.0,18339.0,6.0,2.92,584.0,70,146,400.0,834744.0
大台全日 比例,0.5,勝率 > 50%,10001,G10001,A08,0.355%~0.400%,0.070%~0.080%,20250407,2025-04-07 23:46,2025-04-07 23:47,-1,做空,18444.0,18400.0,18444.0,18402.0,44.0,40.91,8182.0,70,148,400.0,842926.0
大台全日 比例,0.5,勝率 > 50%,1540,G1540,A02,0.205%~0.250%,0.145%~0.155%,20250408,2025-04-08 00:07,2025-04-08 00:08,-1,做空,18308.0,18312.0,18308.0,18314.0,-4.0,-7.08,-1416.0,70,146,400.0,841510.0
大台全日 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20250408,2025-04-08 01:03,2025-04-08 01:04,-1,做空,18292.0,18286.0,18292.0,18288.0,6.0,2.92,584.0,70,146,400.0,842094.0
大台全日 比例,0.5,勝率 > 50%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20250408,2025-04-08 01:30,2025-04-08 01:31,1,做多,18405.0,18398.0,18405.0,18396.0,-7.0,-10.09,-2018.0,70,148,400.0,840076.0
大台全日 比例,0.5,勝率 > 50%,1540,G1540,A02,0.205%~0.250%,0.145%~0.155%,20250408,2025-04-08 02:16,2025-04-08 02:17,1,做多,18444.0,18458.0,18444.0,18456.0,14.0,10.91,2182.0,70,148,400.0,842258.0
大台全日 比例,0.5,勝率 > 50%,5649,G5649,A05,0.105%~0.150%,0.070%~0.080%,20250408,2025-04-08 03:12,2025-04-08 03:13,-1,做空,18343.0,18349.0,18343.0,18351.0,-6.0,-9.08,-1816.0,70,146,400.0,840442.0
大台全日 比例,0.5,勝率 > 50%,8437,G8437,A07,0.105%~0.150%,0.070%~0.080%,20250408,2025-04-08 03:12,2025-04-08 03:13,-1,做空,18343.0,18349.0,18343.0,18351.0,-6.0,-9.08,-1816.0,70,146,400.0,838626.0
大台全日 比例,0.5,勝率 > 50%,5649,G5649,A05,0.105%~0.150%,0.070%~0.080%,20250408,2025-04-08 09:07,2025-04-08 09:08,-1,做空,18387.0,18366.0,18387.0,18368.0,21.0,17.915,3583.0,70,147,400.0,842209.0
