Layer,Threshold,ThresholdLabel,RuleID,RunID,AnchorID,BodyBin,GapBin,Date,EntryTime,ExitTime,Side,SideLabel,EntryPrice,ExitPrice,EffectiveEntry,EffectiveExit,RawPoints,NetPoints,NetProfitTWD,FeeTWD,TaxTWD,SlippageTWD,CumNetProfitTWD
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20260618,2026-06-18 02:32,2026-06-18 02:33,1,做多,46221.0,46230.0,46221.0,46228.0,9.0,4.44,222.0,36,92,100.0,513510.0
小台全日 比例,0.5,勝率 > 50%,5765,G5765,A05,0.255%~0.300%,0.280%~0.290%,20260618,2026-06-18 02:32,2026-06-18 02:33,1,做多,46149.0,46230.0,46149.0,46228.0,81.0,76.44,3822.0,36,92,100.0,517332.0
小台全日 比例,0.5,勝率 > 50%,8553,G8553,A07,0.255%~0.300%,0.280%~0.290%,20260618,2026-06-18 02:32,2026-06-18 02:33,1,做多,46149.0,46230.0,46149.0,46228.0,81.0,76.44,3822.0,36,92,100.0,521154.0
小台全日 比例,0.5,勝率 > 50%,10003,G10003,A08,0.355%~0.400%,0.100%~0.110%,20260623,2026-06-23 16:01,2026-06-23 16:02,-1,做空,46362.0,46418.0,46362.0,46420.0,-56.0,-60.56,-3028.0,36,92,100.0,518126.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20260624,2026-06-24 09:42,2026-06-24 09:43,1,做多,46541.0,46564.0,46541.0,46562.0,23.0,18.4,920.0,36,94,100.0,519046.0
小台全日 比例,0.5,勝率 > 50%,10031,G10031,A08,0.405%~0.450%,0.010%~0.020%,20260624,2026-06-24 15:36,2026-06-24 15:37,-1,做空,45830.0,45821.0,45830.0,45823.0,9.0,4.44,222.0,36,92,100.0,519268.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20260625,2026-06-25 04:01,2026-06-25 04:02,1,做多,45756.0,45924.0,45756.0,45922.0,168.0,163.44,8172.0,36,92,100.0,527440.0
小台全日 比例,0.5,勝率 > 50%,3253,G3253,A03,0.655%~0.700%,0.340%~0.350%,20260625,2026-06-25 20:31,2026-06-25 20:32,1,做多,46715.0,46721.0,46715.0,46719.0,6.0,1.4,70.0,36,94,100.0,527510.0
小台全日 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20260626,2026-06-26 09:33,2026-06-26 09:34,-1,做空,45772.0,45695.0,45772.0,45697.0,77.0,72.44,3622.0,36,92,100.0,531132.0
小台全日 比例,0.6,勝率 > 60%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20200312,2020-03-12 09:10,2020-03-12 09:11,-1,做空,10648.0,10644.0,10648.0,10646.0,4.0,0.84,42.0,36,22,100.0,42.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200312,2020-03-12 09:35,2020-03-12 09:36,1,做多,10513.0,10524.0,10513.0,10522.0,11.0,7.84,392.0,36,22,100.0,434.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200312,2020-03-12 09:35,2020-03-12 09:36,1,做多,10513.0,10524.0,10513.0,10522.0,11.0,7.84,392.0,36,22,100.0,826.0
小台全日 比例,0.6,勝率 > 60%,1857,G1857,A02,0.655%~0.700%,0.310%~0.320%,20200312,2020-03-12 10:16,2020-03-12 10:17,1,做多,10324.0,10329.0,10324.0,10327.0,5.0,1.88,94.0,36,20,100.0,920.0
小台全日 比例,0.6,勝率 > 60%,3253,G3253,A03,0.655%~0.700%,0.340%~0.350%,20200312,2020-03-12 10:16,2020-03-12 10:17,1,做多,10321.0,10329.0,10321.0,10327.0,8.0,4.88,244.0,36,20,100.0,1164.0
小台全日 比例,0.6,勝率 > 60%,9997,G9997,A08,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 10:01,2020-03-13 10:02,-1,做空,9586.0,9560.0,9586.0,9562.0,26.0,22.88,1144.0,36,20,100.0,2308.0
小台全日 比例,0.6,勝率 > 60%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200313,2020-03-13 10:27,2020-03-13 10:28,1,做多,9710.0,9716.0,9710.0,9714.0,6.0,2.88,144.0,36,20,100.0,2452.0
小台全日 比例,0.6,勝率 > 60%,10175,G10175,A08,0.605%~0.650%,0.130%~0.140%,20200313,2020-03-13 12:44,2020-03-13 12:45,1,做多,9880.0,9889.0,9880.0,9887.0,9.0,5.88,294.0,36,20,100.0,2746.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200313,2020-03-13 21:58,2020-03-13 21:59,-1,做空,10076.0,10086.0,10076.0,10088.0,-10.0,-13.12,-656.0,36,20,100.0,2090.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200313,2020-03-13 21:58,2020-03-13 21:59,-1,做空,10076.0,10086.0,10076.0,10088.0,-10.0,-13.12,-656.0,36,20,100.0,1434.0
小台全日 比例,0.6,勝率 > 60%,5767,G5767,A05,0.255%~0.300%,0.310%~0.320%,20200313,2020-03-13 23:50,2020-03-13 23:51,-1,做空,9803.0,9795.0,9803.0,9797.0,8.0,4.88,244.0,36,20,100.0,1678.0
小台全日 比例,0.6,勝率 > 60%,8555,G8555,A07,0.255%~0.300%,0.310%~0.320%,20200313,2020-03-13 23:50,2020-03-13 23:51,-1,做空,9803.0,9795.0,9803.0,9797.0,8.0,4.88,244.0,36,20,100.0,1922.0
小台全日 比例,0.6,勝率 > 60%,1712,G1712,A02,0.455%~0.500%,0.175%~0.185%,20200313,2020-03-13 23:52,2020-03-13 23:53,1,做多,9827.0,9831.0,9827.0,9829.0,4.0,0.88,44.0,36,20,100.0,1966.0
小台全日 比例,0.6,勝率 > 60%,2934,G2934,A03,0.205%~0.250%,0.145%~0.155%,20200314,2020-03-14 01:13,2020-03-14 01:14,1,做多,9990.0,9995.0,9990.0,9993.0,5.0,1.88,94.0,36,20,100.0,2060.0
小台全日 比例,0.6,勝率 > 60%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20200314,2020-03-14 03:44,2020-03-14 03:45,-1,做空,10059.0,10056.0,10059.0,10058.0,3.0,-0.12,-6.0,36,20,100.0,2054.0
小台全日 比例,0.6,勝率 > 60%,9997,G9997,A08,0.355%~0.400%,0.010%~0.020%,20200316,2020-03-16 15:16,2020-03-16 15:17,1,做多,9516.0,9523.0,9516.0,9521.0,7.0,3.88,194.0,36,20,100.0,2248.0
小台全日 比例,0.6,勝率 > 60%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20200316,2020-03-16 16:32,2020-03-16 16:33,-1,做空,9513.0,9504.0,9513.0,9506.0,9.0,5.88,294.0,36,20,100.0,2542.0
小台全日 比例,0.6,勝率 > 60%,2999,G2999,A03,0.305%~0.350%,0.100%~0.110%,20200316,2020-03-16 21:32,2020-03-16 21:33,-1,做空,9282.0,9247.0,9282.0,9249.0,35.0,31.92,1596.0,36,18,100.0,4138.0
小台全日 比例,0.6,勝率 > 60%,9975,G9975,A08,0.305%~0.350%,0.190%~0.200%,20200316,2020-03-16 21:32,2020-03-16 21:33,-1,做空,9290.0,9247.0,9290.0,9249.0,43.0,39.92,1996.0,36,18,100.0,6134.0
小台全日 比例,0.6,勝率 > 60%,1587,G1587,A02,0.255%~0.300%,0.340%~0.350%,20200316,2020-03-16 21:33,2020-03-16 21:34,-1,做空,9279.0,9251.0,9279.0,9253.0,28.0,24.92,1246.0,36,18,100.0,7380.0
小台全日 比例,0.6,勝率 > 60%,9939,G9939,A08,0.255%~0.300%,0.160%~0.170%,20200316,2020-03-16 21:33,2020-03-16 21:34,-1,做空,9263.0,9251.0,9263.0,9253.0,12.0,8.92,446.0,36,18,100.0,7826.0
小台全日 比例,0.6,勝率 > 60%,9763,G9763,A08,0.000%~0.050%,0.070%~0.080%,20200316,2020-03-16 23:00,2020-03-16 23:01,-1,做空,9426.0,9412.0,9426.0,9414.0,14.0,10.92,546.0,36,18,100.0,8372.0
小台全日 比例,0.6,勝率 > 60%,1568,G1568,A02,0.255%~0.300%,0.055%~0.065%,20200317,2020-03-17 04:02,2020-03-17 04:03,1,做多,9234.0,9218.0,9234.0,9216.0,-16.0,-19.08,-954.0,36,18,100.0,7418.0
小台全日 比例,0.6,勝率 > 60%,1682,G1682,A02,0.405%~0.450%,0.235%~0.245%,20200317,2020-03-17 10:01,2020-03-17 10:02,1,做多,9433.0,9454.0,9433.0,9452.0,21.0,17.92,896.0,36,18,100.0,8314.0
小台全日 比例,0.6,勝率 > 60%,5693,G5693,A05,0.155%~0.200%,0.220%~0.230%,20200317,2020-03-17 10:36,2020-03-17 10:37,-1,做空,9392.0,9385.0,9392.0,9387.0,7.0,3.92,196.0,36,18,100.0,8510.0
小台全日 比例,0.6,勝率 > 60%,8481,G8481,A07,0.155%~0.200%,0.220%~0.230%,20200317,2020-03-17 10:36,2020-03-17 10:37,-1,做空,9392.0,9385.0,9392.0,9387.0,7.0,3.92,196.0,36,18,100.0,8706.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200317,2020-03-17 17:00,2020-03-17 17:01,1,做多,9246.0,9244.0,9246.0,9242.0,-2.0,-5.08,-254.0,36,18,100.0,8452.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200317,2020-03-17 17:00,2020-03-17 17:01,1,做多,9246.0,9244.0,9246.0,9242.0,-2.0,-5.08,-254.0,36,18,100.0,8198.0
小台全日 比例,0.6,勝率 > 60%,10104,G10104,A08,0.505%~0.550%,0.085%~0.095%,20200317,2020-03-17 17:05,2020-03-17 17:06,1,做多,9294.0,9277.0,9294.0,9275.0,-17.0,-20.08,-1004.0,36,18,100.0,7194.0
小台全日 比例,0.6,勝率 > 60%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200317,2020-03-17 17:34,2020-03-17 17:35,1,做多,9105.0,9097.0,9105.0,9095.0,-8.0,-11.08,-554.0,36,18,100.0,6640.0
小台全日 比例,0.6,勝率 > 60%,139,G0139,A01,0.205%~0.250%,0.040%~0.050%,20200317,2020-03-17 22:44,2020-03-17 22:45,1,做多,9282.0,9287.0,9282.0,9285.0,5.0,1.92,96.0,36,18,100.0,6736.0
小台全日 比例,0.6,勝率 > 60%,7109,G7109,A06,0.205%~0.250%,0.040%~0.050%,20200317,2020-03-17 22:44,2020-03-17 22:45,1,做多,9282.0,9287.0,9282.0,9285.0,5.0,1.92,96.0,36,18,100.0,6832.0
小台全日 比例,0.6,勝率 > 60%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20200317,2020-03-17 22:44,2020-03-17 22:45,1,做多,9278.0,9287.0,9278.0,9285.0,9.0,5.92,296.0,36,18,100.0,7128.0
小台全日 比例,0.6,勝率 > 60%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200318,2020-03-18 15:07,2020-03-18 15:08,1,做多,8705.0,8718.0,8705.0,8716.0,13.0,9.92,496.0,36,18,100.0,7624.0
小台全日 比例,0.6,勝率 > 60%,9763,G9763,A08,0.000%~0.050%,0.070%~0.080%,20200318,2020-03-18 15:11,2020-03-18 15:12,-1,做空,8757.0,8735.0,8757.0,8737.0,22.0,18.92,946.0,36,18,100.0,8570.0
小台全日 比例,0.6,勝率 > 60%,1402,G1402,A02,0.000%~0.050%,0.115%~0.125%,20200318,2020-03-18 15:13,2020-03-18 15:14,1,做多,8733.0,8733.0,8733.0,8731.0,0.0,-3.08,-154.0,36,18,100.0,8416.0
小台全日 比例,0.6,勝率 > 60%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20200318,2020-03-18 22:52,2020-03-18 22:53,-1,做空,8655.0,8647.0,8655.0,8649.0,8.0,4.92,246.0,36,18,100.0,8662.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200319,2020-03-19 09:07,2020-03-19 09:08,-1,做空,8730.0,8704.0,8730.0,8706.0,26.0,22.92,1146.0,36,18,100.0,9808.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200319,2020-03-19 09:07,2020-03-19 09:08,-1,做空,8730.0,8704.0,8730.0,8706.0,26.0,22.92,1146.0,36,18,100.0,10954.0
小台全日 比例,0.6,勝率 > 60%,5765,G5765,A05,0.255%~0.300%,0.280%~0.290%,20200319,2020-03-19 09:51,2020-03-19 09:52,1,做多,8663.0,8662.0,8663.0,8660.0,-1.0,-4.08,-204.0,36,18,100.0,10750.0
小台全日 比例,0.6,勝率 > 60%,8553,G8553,A07,0.255%~0.300%,0.280%~0.290%,20200319,2020-03-19 09:51,2020-03-19 09:52,1,做多,8663.0,8662.0,8663.0,8660.0,-1.0,-4.08,-204.0,36,18,100.0,10546.0
小台全日 比例,0.6,勝率 > 60%,1785,G1785,A02,0.555%~0.600%,0.250%~0.260%,20200319,2020-03-19 09:57,2020-03-19 09:58,-1,做空,8628.0,8623.0,8628.0,8625.0,5.0,1.92,96.0,36,18,100.0,10642.0
小台全日 比例,0.6,勝率 > 60%,3180,G3180,A03,0.555%~0.600%,0.265%~0.275%,20200319,2020-03-19 09:57,2020-03-19 09:58,-1,做空,8629.0,8623.0,8629.0,8625.0,6.0,2.92,146.0,36,18,100.0,10788.0
小台全日 比例,0.6,勝率 > 60%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20200319,2020-03-19 10:50,2020-03-19 10:51,1,做多,8492.0,8497.0,8492.0,8495.0,5.0,1.96,98.0,36,16,100.0,10886.0
小台全日 比例,0.6,勝率 > 60%,2934,G2934,A03,0.205%~0.250%,0.145%~0.155%,20200319,2020-03-19 10:58,2020-03-19 10:59,-1,做空,8446.0,8422.0,8446.0,8424.0,24.0,20.96,1048.0,36,16,100.0,11934.0
小台全日 比例,0.6,勝率 > 60%,3289,G3289,A03,0.705%~0.750%,0.370%~0.380%,20200319,2020-03-19 11:06,2020-03-19 11:07,-1,做空,8312.0,8328.0,8312.0,8330.0,-16.0,-19.04,-952.0,36,16,100.0,10982.0
小台全日 比例,0.6,勝率 > 60%,6086,G6086,A05,0.705%~0.750%,0.505%以上,20200319,2020-03-19 11:06,2020-03-19 11:07,-1,做空,8343.0,8328.0,8343.0,8330.0,15.0,11.96,598.0,36,16,100.0,11580.0
小台全日 比例,0.6,勝率 > 60%,8874,G8874,A07,0.705%~0.750%,0.505%以上,20200319,2020-03-19 11:06,2020-03-19 11:07,-1,做空,8343.0,8328.0,8343.0,8330.0,15.0,11.96,598.0,36,16,100.0,12178.0
小台全日 比例,0.6,勝率 > 60%,1677,G1677,A02,0.405%~0.450%,0.160%~0.170%,20200319,2020-03-19 11:13,2020-03-19 11:14,1,做多,8375.0,8392.0,8375.0,8390.0,17.0,13.96,698.0,36,16,100.0,12876.0
小台全日 比例,0.6,勝率 > 60%,9936,G9936,A08,0.255%~0.300%,0.115%~0.125%,20200319,2020-03-19 11:36,2020-03-19 11:37,1,做多,8498.0,8504.0,8498.0,8502.0,6.0,2.94,147.0,36,17,100.0,13023.0
小台全日 比例,0.6,勝率 > 60%,10141,G10141,A08,0.555%~0.600%,0.130%~0.140%,20200319,2020-03-19 11:46,2020-03-19 11:47,1,做多,8550.0,8530.0,8550.0,8528.0,-20.0,-23.08,-1154.0,36,18,100.0,11869.0
小台全日 比例,0.6,勝率 > 60%,1567,G1567,A02,0.255%~0.300%,0.040%~0.050%,20200320,2020-03-20 10:28,2020-03-20 10:29,-1,做空,9015.0,9007.0,9015.0,9009.0,8.0,4.92,246.0,36,18,100.0,12115.0
小台全日 比例,0.6,勝率 > 60%,9764,G9764,A08,0.000%~0.050%,0.085%~0.095%,20200320,2020-03-20 10:29,2020-03-20 10:30,-1,做空,9015.0,9008.0,9015.0,9010.0,7.0,3.92,196.0,36,18,100.0,12311.0
小台全日 比例,0.6,勝率 > 60%,5765,G5765,A05,0.255%~0.300%,0.280%~0.290%,20200323,2020-03-23 09:40,2020-03-23 09:41,1,做多,8793.0,8802.0,8793.0,8800.0,9.0,5.92,296.0,36,18,100.0,12607.0
小台全日 比例,0.6,勝率 > 60%,8553,G8553,A07,0.255%~0.300%,0.280%~0.290%,20200323,2020-03-23 09:40,2020-03-23 09:41,1,做多,8793.0,8802.0,8793.0,8800.0,9.0,5.92,296.0,36,18,100.0,12903.0
小台全日 比例,0.6,勝率 > 60%,9997,G9997,A08,0.355%~0.400%,0.010%~0.020%,20200323,2020-03-23 09:50,2020-03-23 09:51,1,做多,8780.0,8753.0,8780.0,8751.0,-27.0,-30.08,-1504.0,36,18,100.0,11399.0
小台全日 比例,0.6,勝率 > 60%,1710,G1710,A02,0.455%~0.500%,0.145%~0.155%,20200323,2020-03-23 20:07,2020-03-23 20:08,-1,做空,8854.0,8829.0,8854.0,8831.0,25.0,21.92,1096.0,36,18,100.0,12495.0
小台全日 比例,0.6,勝率 > 60%,3289,G3289,A03,0.705%~0.750%,0.370%~0.380%,20200323,2020-03-23 20:12,2020-03-23 20:13,1,做多,8905.0,8909.0,8905.0,8907.0,4.0,0.92,46.0,36,18,100.0,12541.0
小台全日 比例,0.6,勝率 > 60%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200323,2020-03-23 20:20,2020-03-23 20:21,-1,做空,9010.0,9044.0,9010.0,9046.0,-34.0,-37.08,-1854.0,36,18,100.0,10687.0
小台全日 比例,0.6,勝率 > 60%,2934,G2934,A03,0.205%~0.250%,0.145%~0.155%,20200323,2020-03-23 20:33,2020-03-23 20:34,-1,做空,8947.0,8905.0,8947.0,8907.0,42.0,38.92,1946.0,36,18,100.0,12633.0
小台全日 比例,0.6,勝率 > 60%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20200323,2020-03-23 20:33,2020-03-23 20:34,-1,做空,8942.0,8905.0,8942.0,8907.0,37.0,33.92,1696.0,36,18,100.0,14329.0
小台全日 比例,0.6,勝率 > 60%,3289,G3289,A03,0.705%~0.750%,0.370%~0.380%,20200323,2020-03-23 21:33,2020-03-23 21:34,1,做多,8885.0,8909.0,8885.0,8907.0,24.0,20.92,1046.0,36,18,100.0,15375.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200323,2020-03-23 22:46,2020-03-23 22:47,-1,做空,8881.0,8868.0,8881.0,8870.0,13.0,9.92,496.0,36,18,100.0,15871.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200323,2020-03-23 22:46,2020-03-23 22:47,-1,做空,8881.0,8868.0,8881.0,8870.0,13.0,9.92,496.0,36,18,100.0,16367.0
小台全日 比例,0.6,勝率 > 60%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200324,2020-03-24 00:57,2020-03-24 00:58,1,做多,8850.0,8856.0,8850.0,8854.0,6.0,2.92,146.0,36,18,100.0,16513.0
小台全日 比例,0.6,勝率 > 60%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20200728,2020-07-28 10:25,2020-07-28 10:26,-1,做空,12590.0,12568.0,12590.0,12570.0,22.0,18.76,938.0,36,26,100.0,17451.0
小台全日 比例,0.6,勝率 > 60%,5765,G5765,A05,0.255%~0.300%,0.280%~0.290%,20200730,2020-07-30 02:00,2020-07-30 02:01,-1,做空,12595.0,12590.0,12595.0,12592.0,5.0,1.76,88.0,36,26,100.0,17539.0
小台全日 比例,0.6,勝率 > 60%,8553,G8553,A07,0.255%~0.300%,0.280%~0.290%,20200730,2020-07-30 02:00,2020-07-30 02:01,-1,做空,12595.0,12590.0,12595.0,12592.0,5.0,1.76,88.0,36,26,100.0,17627.0
小台全日 比例,0.6,勝率 > 60%,9938,G9938,A08,0.255%~0.300%,0.145%~0.155%,20200730,2020-07-30 02:01,2020-07-30 02:02,1,做多,12571.0,12575.0,12571.0,12573.0,4.0,0.76,38.0,36,26,100.0,17665.0
小台全日 比例,0.6,勝率 > 60%,9997,G9997,A08,0.355%~0.400%,0.010%~0.020%,20201221,2020-12-21 09:23,2020-12-21 09:24,-1,做空,14092.0,14075.0,14092.0,14077.0,17.0,13.72,686.0,36,28,100.0,18351.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20210217,2021-02-17 09:45,2021-02-17 09:46,1,做多,16270.0,16275.0,16270.0,16273.0,5.0,1.64,82.0,36,32,100.0,18433.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20210217,2021-02-17 09:45,2021-02-17 09:46,1,做多,16270.0,16275.0,16270.0,16273.0,5.0,1.64,82.0,36,32,100.0,18515.0
小台全日 比例,0.6,勝率 > 60%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20210512,2021-05-12 10:59,2021-05-12 11:00,-1,做空,15809.0,15769.0,15809.0,15771.0,40.0,36.64,1832.0,36,32,100.0,20347.0
小台全日 比例,0.6,勝率 > 60%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20210512,2021-05-12 11:15,2021-05-12 11:16,-1,做空,15704.0,15680.0,15704.0,15682.0,24.0,20.64,1032.0,36,32,100.0,21379.0
小台全日 比例,0.6,勝率 > 60%,3360,G3360,A03,0.805%~0.850%,0.415%~0.425%,20210512,2021-05-12 11:29,2021-05-12 11:30,1,做多,15382.0,15403.0,15382.0,15401.0,21.0,17.68,884.0,36,30,100.0,22263.0
小台全日 比例,0.6,勝率 > 60%,5765,G5765,A05,0.255%~0.300%,0.280%~0.290%,20210512,2021-05-12 11:30,2021-05-12 11:31,-1,做空,15447.0,15461.0,15447.0,15463.0,-14.0,-17.32,-866.0,36,30,100.0,21397.0
小台全日 比例,0.6,勝率 > 60%,8553,G8553,A07,0.255%~0.300%,0.280%~0.290%,20210512,2021-05-12 11:30,2021-05-12 11:31,-1,做空,15447.0,15461.0,15447.0,15463.0,-14.0,-17.32,-866.0,36,30,100.0,20531.0
小台全日 比例,0.6,勝率 > 60%,2934,G2934,A03,0.205%~0.250%,0.145%~0.155%,20210512,2021-05-12 11:33,2021-05-12 11:34,1,做多,15509.0,15500.0,15509.0,15498.0,-9.0,-12.34,-617.0,36,31,100.0,19914.0
小台全日 比例,0.6,勝率 > 60%,10312,G10312,A08,0.805%~0.850%,0.145%~0.155%,20210512,2021-05-12 11:39,2021-05-12 11:40,-1,做空,15468.0,15404.0,15468.0,15406.0,64.0,60.68,3034.0,36,30,100.0,22948.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20210512,2021-05-12 11:50,2021-05-12 11:51,1,做多,15583.0,15555.0,15583.0,15553.0,-28.0,-31.36,-1568.0,36,32,100.0,21380.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20210512,2021-05-12 11:50,2021-05-12 11:51,1,做多,15583.0,15555.0,15583.0,15553.0,-28.0,-31.36,-1568.0,36,32,100.0,19812.0
小台全日 比例,0.6,勝率 > 60%,5804,G5804,A05,0.305%~0.350%,0.355%~0.365%,20210512,2021-05-12 12:04,2021-05-12 12:05,1,做多,15636.0,15661.0,15636.0,15659.0,25.0,21.64,1082.0,36,32,100.0,20894.0
小台全日 比例,0.6,勝率 > 60%,8592,G8592,A07,0.305%~0.350%,0.355%~0.365%,20210512,2021-05-12 12:04,2021-05-12 12:05,1,做多,15636.0,15661.0,15636.0,15659.0,25.0,21.64,1082.0,36,32,100.0,21976.0
小台全日 比例,0.6,勝率 > 60%,1716,G1716,A02,0.455%~0.500%,0.235%~0.245%,20210512,2021-05-12 13:04,2021-05-12 13:05,-1,做空,15706.0,15696.0,15706.0,15698.0,10.0,6.64,332.0,36,32,100.0,22308.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20210514,2021-05-14 09:13,2021-05-14 09:14,1,做多,15857.0,15886.0,15857.0,15884.0,29.0,25.64,1282.0,36,32,100.0,23590.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20210514,2021-05-14 09:13,2021-05-14 09:14,1,做多,15857.0,15886.0,15857.0,15884.0,29.0,25.64,1282.0,36,32,100.0,24872.0
小台全日 比例,0.6,勝率 > 60%,9764,G9764,A08,0.000%~0.050%,0.085%~0.095%,20210517,2021-05-17 09:08,2021-05-17 09:09,-1,做空,15457.0,15527.0,15457.0,15529.0,-70.0,-73.34,-3667.0,36,31,100.0,21205.0
小台全日 比例,0.6,勝率 > 60%,5765,G5765,A05,0.255%~0.300%,0.280%~0.290%,20210517,2021-05-17 09:30,2021-05-17 09:31,1,做多,15618.0,15635.0,15618.0,15633.0,17.0,13.64,682.0,36,32,100.0,21887.0
小台全日 比例,0.6,勝率 > 60%,8553,G8553,A07,0.255%~0.300%,0.280%~0.290%,20210517,2021-05-17 09:30,2021-05-17 09:31,1,做多,15618.0,15635.0,15618.0,15633.0,17.0,13.64,682.0,36,32,100.0,22569.0
小台全日 比例,0.6,勝率 > 60%,10100,G10100,A08,0.505%~0.550%,0.025%~0.035%,20210517,2021-05-17 12:06,2021-05-17 12:07,1,做多,15325.0,15365.0,15325.0,15363.0,40.0,36.68,1834.0,36,30,100.0,24403.0
小台全日 比例,0.6,勝率 > 60%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20210607,2021-06-07 09:58,2021-06-07 09:59,-1,做空,16749.0,16825.0,16749.0,16827.0,-76.0,-79.4,-3970.0,36,34,100.0,20433.0
小台全日 比例,0.6,勝率 > 60%,1682,G1682,A02,0.405%~0.450%,0.235%~0.245%,20220704,2022-07-04 09:12,2022-07-04 09:13,1,做多,14174.0,14187.0,14174.0,14185.0,13.0,9.72,486.0,36,28,100.0,20919.0
小台全日 比例,0.6,勝率 > 60%,1565,G1565,A02,0.255%~0.300%,0.010%~0.020%,20220712,2022-07-12 19:13,2022-07-12 19:14,1,做多,14108.0,14195.0,14108.0,14193.0,87.0,83.72,4186.0,36,28,100.0,25105.0
小台全日 比例,0.6,勝率 > 60%,9765,G9765,A08,0.000%~0.050%,0.100%~0.110%,20220922,2022-09-22 02:03,2022-09-22 02:04,-1,做空,14382.0,14366.0,14382.0,14368.0,16.0,12.72,636.0,36,28,100.0,25741.0
小台全日 比例,0.6,勝率 > 60%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20220922,2022-09-22 02:05,2022-09-22 02:06,-1,做空,14366.0,14365.0,14366.0,14367.0,1.0,-2.28,-114.0,36,28,100.0,25627.0
小台全日 比例,0.6,勝率 > 60%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20220922,2022-09-22 02:05,2022-09-22 02:06,-1,做空,14366.0,14365.0,14366.0,14367.0,1.0,-2.28,-114.0,36,28,100.0,25513.0
小台全日 比例,0.6,勝率 > 60%,10074,G10074,A08,0.455%~0.500%,0.145%~0.155%,20221013,2022-10-13 20:30,2022-10-13 20:31,-1,做空,12921.0,12892.0,12921.0,12894.0,29.0,25.76,1288.0,36,26,100.0,26801.0
小台全日 比例,0.6,勝率 > 60%,1638,G1638,A02,0.355%~0.400%,0.085%~0.095%,20221209,2022-12-09 21:31,2022-12-09 21:32,-1,做空,14734.0,14699.0,14734.0,14701.0,35.0,31.68,1584.0,36,30,100.0,28385.0
